datetime,low,high,open,close,volumefrom,volumeto
2016-01-21,403.21,424.78,413.88,408.97,9143.04,3777526.39
2016-01-22,373.86,413.99,408.97,383.01,13321.19,5228249.9
2016-01-23,380.26,398.72,383.01,389.52,6279.09,2450742.09
2016-01-24,385.0,406.93,389.52,403.45,3630.65,1451785.99
2016-01-25,386.41,403.94,403.45,392.91,6384.0,2516592.93
2016-01-26,387.78,397.0,392.91,389.21,6856.0,2694178.75
2016-01-27,388.77,397.18,389.21,394.93,6264.62,2469329.53
2016-01-28,377.12,395.0,394.93,379.96,8864.29,3408772.87
2016-01-29,363.25,385.05,379.96,379.39,11940.43,4488371.77
2016-01-30,375.0,382.04,379.39,379.23,4283.56,1623147.42
2016-01-31,367.33,382.5,379.23,369.82,5059.48,1913002.46
2016-02-01,365.0,379.0,369.82,370.62,8101.5,3012667.05
2016-02-02,370.58,374.41,370.62,372.85,6889.93,2568773.99
2016-02-03,365.63,373.01,372.85,367.0,6937.95,2570982.85
2016-02-04,366.96,390.63,367.0,390.08,8968.44,3404242.55
2016-02-05,382.99,390.49,390.08,384.46,7303.25,2818899.27
2016-02-06,370.05,384.54,384.46,374.92,6314.53,2375552.75
2016-02-07,373.24,379.81,374.92,377.77,4054.75,1525629.4
2016-02-08,370.5,379.35,377.77,370.68,7080.05,2654777.81
2016-02-09,370.13,374.93,370.68,372.9,8438.16,3139974.15
2016-02-10,371.87,383.34,372.9,378.56,9666.55,3636013.93
2016-02-11,361.1,379.5,378.56,376.89,10074.12,3779575.26
2016-02-12,376.51,382.0,376.89,381.97,6215.18,2360918.55
2016-02-13,381.26,396.0,381.97,388.37,5660.69,2198312.71
2016-02-14,388.2,404.54,388.37,404.53,7458.72,2973028.96
2016-02-15,394.03,409.09,404.53,399.11,6695.34,2693303.79
2016-02-16,390.0,407.5,399.11,406.89,5323.92,2150298.0
2016-02-17,405.69,420.13,406.89,416.26,8502.56,3528038.43
2016-02-18,414.24,423.2,416.26,421.32,6479.33,2715762.02
2016-02-19,416.0,422.0,421.32,419.06,5578.81,2340007.53
2016-02-20,418.87,444.03,419.06,441.89,9441.56,4075360.79
2016-02-21,426.01,448.7,441.89,438.15,7102.0,3102226.52
2016-02-22,431.12,439.0,438.15,436.9,4932.6,2152669.15
2016-02-23,414.16,440.9,436.9,420.03,9076.31,3868142.62
2016-02-24,410.0,425.6,420.03,422.79,6934.44,2920576.74
2016-02-25,418.6,426.4,422.79,423.75,6142.27,2596770.14
2016-02-26,419.53,427.5,423.75,427.5,6217.74,2631134.89
2016-02-27,427.5,434.97,427.5,432.51,5949.61,2570563.82
2016-02-28,423.0,436.07,432.51,433.69,5071.23,2182767.92
2016-02-29,431.13,442.0,433.69,436.45,7535.1,3287254.43
2016-03-01,427.5,437.78,436.45,432.4,7349.19,3184550.69
2016-03-02,423.35,435.36,432.4,423.69,6890.75,2967208.52
2016-03-03,408.63,424.12,423.69,418.82,12228.78,5105670.76
2016-03-04,405.5,422.21,418.82,408.93,8492.44,3535081.86
2016-03-05,381.09,409.12,408.93,396.79,14742.66,5847569.98
2016-03-06,385.01,409.27,396.79,403.48,7664.91,3074340.76
2016-03-07,395.0,418.74,403.48,415.43,9434.21,3845660.52
2016-03-08,407.4,416.33,415.43,411.23,7850.91,3232928.14
2016-03-09,408.75,414.0,411.23,412.83,5410.66,2226880.23
2016-03-10,410.71,416.52,412.83,416.24,7970.87,3300034.87
2016-03-11,414.97,421.0,416.24,418.81,7040.51,2946607.88
2016-03-12,406.52,421.3,418.81,410.33,6891.43,2846821.99
2016-03-13,410.01,416.38,410.33,413.15,4431.74,1828890.19
2016-03-14,411.61,415.84,413.15,414.01,6549.22,2708187.38
2016-03-15,412.48,416.94,414.01,414.65,7532.52,3126788.55
2016-03-16,413.0,416.39,414.65,415.93,6308.13,2618854.02
2016-03-17,415.7,419.75,415.93,418.5,6120.06,2559459.47
2016-03-18,399.21,418.75,418.5,409.96,8382.0,3447830.71
2016-03-19,404.72,411.0,409.96,410.55,4852.39,1980200.71
2016-03-20,409.36,415.34,410.55,413.58,4477.72,1843773.44
2016-03-21,406.89,413.97,413.58,411.38,6084.87,2494190.41
2016-03-22,410.68,417.79,411.38,416.42,6117.22,2541950.63
2016-03-23,413.95,418.99,416.42,417.3,5342.24,2226803.98
2016-03-24,412.79,417.72,417.3,413.76,4794.87,1993751.26
2016-03-25,410.0,416.7,413.76,416.57,4875.68,2021080.87
2016-03-26,414.37,417.77,416.57,416.7,3682.76,1533781.53
2016-03-27,416.35,426.5,416.7,425.03,4594.78,1940155.25
2016-03-28,419.63,425.36,425.03,422.42,5492.02,2320926.19
2016-03-29,407.75,424.62,422.42,416.5,7317.48,3047246.14
2016-03-30,407.56,416.5,416.5,412.5,5765.16,2380073.51
2016-03-31,412.07,417.6,412.5,416.44,5344.55,2218841.86
2016-04-01,414.12,417.5,416.44,417.33,5212.94,2170486.57
2016-04-02,416.91,420.5,417.33,419.9,3991.16,1673424.93
2016-04-03,418.33,420.8,419.9,420.07,3187.89,1337848.34
2016-04-04,417.58,421.0,420.07,419.31,5277.54,2212959.07
2016-04-05,418.01,423.43,419.31,422.18,5604.98,2361396.67
2016-04-06,420.61,423.0,422.18,421.57,5243.72,2213157.47
2016-04-07,419.41,422.74,421.57,421.58,4917.13,2072431.63
2016-04-08,415.71,424.65,421.58,418.97,6506.86,2743775.38
2016-04-09,415.51,419.79,418.97,419.49,3511.16,1468945.96
2016-04-10,419.44,423.99,419.49,423.48,2948.7,1244909.01
2016-04-11,420.15,424.0,423.48,423.28,5009.04,2117125.41
2016-04-12,423.1,429.77,423.28,428.27,6812.33,2907201.42
2016-04-13,423.59,429.4,428.27,425.53,5787.14,2468462.78
2016-04-14,424.52,428.0,425.53,426.1,4617.53,1966406.52
2016-04-15,425.72,431.1,426.1,430.92,4175.37,1791181.48
2016-04-16,430.53,434.89,430.92,434.72,1730.36,748087.54
2016-04-17,434.72,434.72,434.72,434.72,0.0,0.0
2016-04-18,429.1,434.72,434.72,429.57,139.8,60031.95
2016-04-19,429.22,438.2,429.57,436.87,6212.91,2681613.14
2016-04-20,436.04,444.07,436.87,442.85,7114.19,3128412.21
2016-04-21,441.99,453.8,442.85,452.65,7531.59,3365996.83
2016-04-22,445.07,453.0,452.65,448.29,6870.06,3082191.18
2016-04-23,447.03,455.69,448.29,453.94,4481.16,2019150.36
2016-04-24,453.58,465.0,453.94,463.85,6180.74,2840688.36
2016-04-25,454.65,472.38,463.85,467.41,9306.65,4325319.17
2016-04-26,464.01,472.11,467.41,470.37,7344.64,3441487.73
2016-04-27,440.94,470.79,470.37,446.85,10691.12,4909118.45
2016-04-28,434.79,451.51,446.85,451.3,7939.68,3536917.29
2016-04-29,448.5,458.83,451.3,457.74,5909.5,2679310.19
2016-04-30,450.13,459.44,457.74,453.48,4567.43,2083035.19
2016-05-01,451.55,457.07,453.48,456.51,2816.73,1281722.26
2016-05-02,440.02,457.63,456.51,445.61,7490.69,3350422.52
2016-05-03,443.61,453.29,445.61,452.68,5775.57,2592096.64
2016-05-04,446.76,453.23,452.68,449.06,4753.32,2136179.35
2016-05-05,447.0,451.56,449.06,450.39,5325.87,2393275.71
2016-05-06,448.84,463.73,450.39,462.87,6193.93,2820386.46
2016-05-07,459.55,464.0,462.87,462.2,3402.33,1570250.33
2016-05-08,457.5,465.0,462.2,461.91,3177.35,1464937.58
2016-05-09,459.41,465.9,461.91,464.24,5737.41,2652946.26
2016-05-10,448.2,465.0,464.24,452.92,4304.4,1975875.9
2016-05-11,452.5,458.65,456.92,454.46,4844.47,2207185.42
2016-05-12,449.27,456.57,454.46,455.83,6050.97,2738690.74
2016-05-13,453.84,458.03,455.83,457.49,5241.18,2391925.8
2016-05-14,456.0,459.83,457.49,458.99,3392.13,1553409.24
2016-05-15,458.49,463.62,458.99,462.26,3196.59,1472135.58
2016-05-16,451.48,462.26,462.26,456.78,5923.76,2712753.4
2016-05-17,452.2,457.49,456.78,453.62,5953.21,2711130.67
2016-05-18,452.86,457.88,453.62,455.19,5391.97,2459796.85
2016-05-19,440.1,456.41,455.19,442.41,7798.06,3501193.65
2016-05-20,435.0,445.5,442.41,444.27,7675.16,3394436.43
2016-05-21,441.88,446.99,444.27,446.14,3918.03,1745637.84
2016-05-22,440.89,446.45,446.14,442.54,3726.99,1655241.02
2016-05-23,440.79,445.59,442.54,444.88,5542.63,2458963.61
2016-05-24,440.5,448.5,444.88,446.5,6001.0,2677125.41
2016-05-25,445.99,452.42,446.5,451.78,6037.6,2716614.34
2016-05-26,449.0,454.99,451.78,454.68,5587.71,2527076.0
2016-05-27,454.35,476.75,454.68,470.94,9644.73,4522675.23
2016-05-28,470.04,539.49,470.94,528.04,11586.13,5788352.77
2016-05-29,492.35,549.99,528.04,524.7,9381.73,4930193.25
2016-05-30,519.0,541.0,524.7,533.0,5894.76,3131497.89
2016-05-31,520.01,544.9,533.0,531.47,8448.61,4496495.27
2016-06-01,524.39,541.5,531.47,536.99,5478.68,2922686.73
2016-06-02,531.86,541.2,536.99,538.53,6248.35,3349006.03
2016-06-03,535.96,578.0,538.53,570.0,10135.11,5672990.35
2016-06-04,564.29,594.64,570.0,575.56,6847.53,3944860.78
2016-06-05,570.22,585.0,575.56,574.86,4866.6,2811921.79
2016-06-06,574.0,588.15,574.86,585.99,6635.45,3869493.69
2016-06-07,483.78,590.95,585.99,579.33,9110.13,5289902.04
2016-06-08,572.96,583.99,579.33,583.23,5751.01,3330702.3
2016-06-09,574.0,583.5,583.23,578.56,4719.51,2730407.8
2016-06-10,573.5,581.0,578.56,579.5,5432.41,3141476.68
2016-06-11,579.48,596.12,579.5,595.82,4463.04,2615377.16
2016-06-12,595.82,687.71,595.82,674.26,18409.56,11852640.28
2016-06-13,663.55,720.0,674.26,706.0,15500.22,10740029.7
2016-06-14,650.02,706.45,706.0,684.9,12050.21,8228610.4
2016-06-15,673.0,696.03,684.9,694.83,7656.06,5256442.86
2016-06-16,693.1,777.68,694.83,770.21,16649.33,12322269.68
2016-06-17,709.01,778.49,770.21,753.0,13928.19,10451683.63
2016-06-18,734.8,785.15,753.0,760.08,9677.71,7341652.9
2016-06-19,744.77,771.92,760.08,767.98,5413.23,4106127.6
2016-06-20,702.0,768.99,767.98,730.42,9099.01,6780381.01
2016-06-21,628.6,730.42,730.42,669.99,25171.26,17039092.22
2016-06-22,590.12,679.99,669.99,594.68,14351.89,9215679.86
2016-06-23,544.13,637.89,594.68,630.87,21194.12,12631517.21
2016-06-24,628.16,700.0,630.87,668.6,18903.55,12639701.32
2016-06-25,650.0,699.0,668.6,677.72,7561.42,5138558.54
2016-06-26,625.01,677.72,677.72,639.13,5565.32,3597993.06
2016-06-27,630.0,659.98,639.13,650.31,6616.65,4270256.27
2016-06-28,638.0,663.53,650.31,647.63,5798.99,3776746.69
2016-06-29,630.02,648.73,647.63,639.22,6421.22,4098114.99
2016-06-30,635.14,675.0,639.22,672.45,7731.39,5091051.39
2016-07-01,667.0,688.99,672.45,680.61,6673.16,4525534.12
2016-07-02,676.92,701.85,680.61,701.23,4907.19,3391323.72
2016-07-03,651.0,705.25,701.23,669.0,6215.11,4199341.12
2016-07-04,653.16,683.69,669.0,679.0,4199.62,2827572.02
2016-07-05,662.51,682.37,679.0,668.45,5141.85,3461775.69
2016-07-06,665.0,680.79,668.45,678.0,5543.33,3736947.04
2016-07-07,611.94,683.44,678.0,640.3,12156.93,7798258.05
2016-07-08,638.04,666.54,640.3,666.5,10981.41,7141159.48
2016-07-09,608.0,667.33,666.5,658.78,9520.73,6202949.98
2016-07-10,641.0,659.25,658.78,652.54,3699.48,2407231.52
2016-07-11,648.11,664.27,652.54,651.7,4630.65,3023090.24
2016-07-12,648.6,675.5,651.7,674.02,10423.17,6859929.91
2016-07-13,657.5,674.19,674.02,662.57,21618.43,14361603.83
2016-07-14,640.0,663.99,662.57,661.41,4955.76,3266545.25
2016-07-15,660.54,669.98,661.41,668.28,4686.98,3119097.11
2016-07-16,662.01,669.99,668.28,666.45,2872.13,1915312.44
2016-07-17,665.95,680.99,666.45,679.08,3819.81,2573871.67
2016-07-18,670.0,684.94,679.08,675.4,4582.8,3108008.62
2016-07-19,666.17,676.87,675.4,673.89,3733.43,2510801.57
2016-07-20,664.6,674.99,673.89,667.94,3486.04,2335170.04
2016-07-21,661.39,668.4,667.94,667.73,3919.21,2609755.05
2016-07-22,647.59,669.94,667.73,653.69,7254.06,4791082.4
2016-07-23,652.81,662.35,653.69,658.19,4498.7,2960209.02
2016-07-24,655.01,666.37,658.19,660.27,3383.4,2233680.61
2016-07-25,653.77,664.13,660.27,657.39,3970.26,2611713.27
2016-07-26,645.0,658.99,657.39,657.73,6215.23,4068730.74
2016-07-27,646.56,658.99,657.73,657.04,5288.49,3462044.31
2016-07-28,654.1,659.97,657.04,656.67,3888.88,2555946.76
2016-07-29,651.0,659.0,656.67,657.27,4269.56,2803924.32
2016-07-30,652.95,658.98,657.27,656.32,2979.62,1957560.08
2016-07-31,622.08,657.0,656.32,623.14,5869.42,3745793.18
2016-08-01,600.0,629.34,623.14,603.97,7951.79,4918231.38
2016-08-02,483.0,613.38,603.97,515.38,14299.83,8254371.69
2016-08-03,515.0,576.0,515.38,576.0,20710.53,11417833.73
2016-08-04,562.11,599.95,576.0,585.0,9496.02,5521038.79
2016-08-05,570.39,592.87,585.0,582.98,5558.28,3219513.82
2016-08-06,574.5,590.99,582.98,590.98,3890.34,2268098.84
2016-08-07,587.2,598.65,590.98,593.9,3244.91,1927584.02
2016-08-08,590.0,595.99,593.9,591.91,3721.63,2208433.23
2016-08-09,585.96,594.04,591.91,588.13,4827.98,2846572.57
2016-08-10,583.29,601.09,588.13,593.24,9234.0,5457584.82
2016-08-11,585.6,599.99,593.24,589.22,5030.02,2979021.94
2016-08-12,583.62,590.09,589.22,587.82,3855.08,2264521.86
2016-08-13,586.0,589.5,587.82,586.0,2839.55,1669101.73
2016-08-14,565.19,586.55,586.0,572.43,4071.02,2343107.33
2016-08-15,561.56,575.0,572.43,568.09,4407.58,2508272.91
2016-08-16,566.09,581.99,568.09,581.97,4584.07,2630165.08
2016-08-17,569.67,581.99,581.97,573.83,4431.2,2549689.52
2016-08-18,573.0,576.99,573.83,573.99,3833.7,2204947.25
2016-08-19,572.68,576.99,573.99,574.49,3838.87,2207140.16
2016-08-20,572.38,583.21,574.49,583.21,3667.93,2121339.89
2016-08-21,579.34,583.99,583.21,580.65,2477.96,1441463.26
2016-08-22,579.22,586.99,580.65,585.12,4431.22,2584764.31
2016-08-23,577.47,586.77,585.12,582.58,5095.11,2967258.3
2016-08-24,575.29,582.68,582.58,578.92,3811.25,2208611.93
2016-08-25,573.12,579.03,578.92,576.16,4119.58,2371117.85
2016-08-26,574.85,579.86,576.16,578.89,3331.47,1925178.92
2016-08-27,568.95,579.45,578.89,570.42,3037.12,1743045.86
2016-08-28,569.65,574.99,570.42,574.83,2562.59,1466972.43
2016-08-29,571.24,577.73,574.83,573.0,4541.78,2607534.39
2016-08-30,572.53,576.83,573.0,574.79,4160.45,2391387.06
2016-08-31,569.21,575.15,574.79,571.59,4385.72,2510270.46
2016-09-01,568.12,573.32,571.59,571.96,5080.94,2902643.32
2016-09-02,570.0,577.97,571.96,575.38,4869.74,2795447.84
2016-09-03,574.67,600.99,575.38,600.58,4728.62,2763385.93
2016-09-04,597.52,617.13,600.58,611.82,4608.39,2804791.32
2016-09-05,601.63,611.99,611.82,606.19,2988.3,1814485.21
2016-09-06,605.47,612.8,606.19,612.37,4143.07,2524594.99
2016-09-07,609.21,618.53,612.37,614.59,4593.72,2819296.64
2016-09-08,613.43,631.3,614.59,628.77,5252.72,3278225.35
2016-09-09,618.25,628.77,628.77,622.6,4453.85,2772916.5
2016-09-10,620.59,626.54,622.6,625.1,2734.98,1705058.58
2016-09-11,591.8,630.11,625.1,607.25,4323.03,2664770.82
2016-09-12,603.0,609.45,607.25,607.48,3922.28,2380333.51
2016-09-13,605.16,609.99,607.48,608.24,3853.46,2342874.14
2016-09-14,607.59,611.99,608.24,608.95,3746.32,2284331.22
2016-09-15,603.85,609.49,608.95,607.01,3809.3,2315135.76
2016-09-16,603.15,608.1,607.01,607.75,4232.67,2568415.72
2016-09-17,604.0,608.99,607.75,607.83,2874.48,1746050.77
2016-09-18,607.22,611.93,607.83,610.99,3099.56,1888621.18
2016-09-19,607.4,612.46,610.99,608.94,3011.09,1835075.42
2016-09-20,607.15,609.88,608.94,608.98,4275.58,2602065.54
2016-09-21,592.63,609.92,608.98,596.95,5205.29,3115266.96
2016-09-22,594.78,598.54,596.95,595.25,3983.13,2376886.2
2016-09-23,595.14,603.3,595.25,602.68,3773.33,2262379.54
2016-09-24,601.08,605.94,602.68,603.69,2661.79,1607181.22
2016-09-25,599.42,605.99,603.69,601.35,2528.64,1522742.99
2016-09-26,600.02,607.99,601.35,606.82,4220.87,2556428.88
2016-09-27,601.38,607.54,606.82,605.3,4356.03,2635285.4
2016-09-28,603.18,606.0,605.3,604.98,3650.93,2207748.0
2016-09-29,603.56,606.89,604.98,605.07,4060.87,2458807.98
2016-09-30,604.92,607.65,605.07,607.65,4626.36,2803982.57
2016-10-01,607.6,617.19,607.65,616.0,3487.91,2140381.54
2016-10-02,608.66,616.0,616.0,612.41,2898.23,1775073.57
2016-10-03,610.7,615.24,612.41,612.95,4282.64,2624932.5
2016-10-04,606.93,613.23,612.95,609.25,4959.1,3027774.37
2016-10-05,609.22,614.24,609.25,613.35,4427.98,2709843.55
2016-10-06,610.3,613.44,613.35,611.83,3868.36,2369472.57
2016-10-07,609.89,618.7,611.83,617.32,5081.4,3125858.04
2016-10-08,617.1,620.0,617.32,619.59,2798.31,1731592.52
2016-10-09,617.0,619.59,619.59,617.58,2294.62,1418866.11
2016-10-10,615.46,619.2,617.58,618.31,3855.57,2380713.85
2016-10-11,618.08,643.83,618.31,643.83,6127.14,3870511.76
2016-10-12,631.91,647.03,643.83,636.92,4493.04,2871479.02
2016-10-13,632.0,639.85,636.92,635.86,3867.82,2461476.07
2016-10-14,624.08,639.99,635.86,638.0,4411.45,2802101.88
2016-10-15,636.0,639.99,638.0,637.51,684.15,436821.9
2016-10-16,637.51,643.91,637.51,642.53,2461.82,1579872.51
2016-10-17,636.27,643.47,642.53,638.96,3898.77,2493378.81
2016-10-18,632.15,640.0,638.96,634.97,4078.62,2598863.48
2016-10-19,625.6,636.99,634.97,629.68,4495.62,2837107.66
2016-10-20,626.01,629.99,629.68,627.83,4066.85,2555702.95
2016-10-21,627.5,633.41,627.83,629.76,4216.33,2655664.75
2016-10-22,629.32,658.0,629.76,655.0,4535.76,2917971.98
2016-10-23,645.33,655.8,655.0,650.54,3031.31,1974217.69
2016-10-24,645.81,652.93,650.54,649.75,3631.3,2357292.33
2016-10-25,648.99,657.5,649.75,649.07,4776.95,3123004.67
2016-10-26,649.07,678.0,649.07,674.0,5829.22,3880856.87
2016-10-27,673.28,692.01,674.0,685.57,6528.32,4465307.96
2016-10-28,683.2,692.41,685.57,689.65,4606.4,3168209.12
2016-10-29,688.89,725.64,689.65,717.9,6530.77,4645482.26
2016-10-30,692.04,718.0,717.9,697.65,3731.47,2630815.45
2016-10-31,681.01,709.68,697.65,699.68,4483.62,3133094.23
2016-11-01,695.74,737.5,699.68,731.16,6901.4,4982875.37
2016-11-02,720.0,735.5,731.16,735.5,4900.69,3560421.63
2016-11-03,672.06,746.16,735.5,688.93,10308.26,7355902.02
2016-11-04,683.8,708.33,688.93,705.7,5339.37,3732823.45
2016-11-05,697.72,707.99,705.7,706.9,2994.26,2110536.08
2016-11-06,705.86,719.83,706.9,716.83,2954.12,2103012.77
2016-11-07,701.35,718.2,716.83,706.82,4063.11,2875930.33
2016-11-08,704.16,716.45,706.82,712.57,4426.48,3141454.62
2016-11-09,710.05,747.26,712.57,721.0,11991.35,8761367.79
2016-11-10,705.84,723.61,721.0,712.28,4382.38,3129512.48
2016-11-11,711.56,718.99,712.28,714.77,3334.54,2384291.54
2016-11-12,702.42,716.99,714.77,704.67,3125.27,2215860.74
2016-11-13,685.7,705.94,704.67,703.98,4166.31,2902831.61
2016-11-14,695.07,708.57,703.98,705.52,4797.58,3370257.82
2016-11-15,671.23,716.3,705.52,712.41,4403.4,3120205.49
2016-11-16,710.0,743.8,712.41,737.55,6034.32,4395006.2
2016-11-17,729.01,750.01,737.55,736.57,4124.02,3062565.11
2016-11-18,728.89,751.0,736.57,747.8,4804.44,3566841.04
2016-11-19,738.0,752.3,747.8,750.38,2981.81,2231496.42
2016-11-20,715.0,753.81,750.38,731.0,4277.5,3141743.61
2016-11-21,730.0,738.47,731.0,735.81,2951.25,2169609.46
2016-11-22,726.38,748.77,735.81,747.0,3984.94,2953803.5
2016-11-23,734.0,747.12,747.0,741.76,3627.33,2689537.69
2016-11-24,727.0,743.99,741.76,737.99,3497.94,2578204.0
2016-11-25,729.0,739.0,737.99,739.0,3088.94,2270107.19
2016-11-26,726.0,739.99,739.0,735.83,2723.44,2000688.57
2016-11-27,728.01,737.95,735.83,729.01,2613.1,1915798.65
2016-11-28,728.74,736.44,729.01,730.27,3790.89,2772470.95
2016-11-29,728.2,734.36,730.27,731.8,3825.88,2799548.85
2016-11-30,729.17,745.0,731.8,742.6,3919.4,2894218.83
2016-12-01,741.59,754.9,742.6,753.57,4159.29,3114420.63
2016-12-02,753.26,780.0,753.57,771.54,5889.3,4521958.99
2016-12-03,759.0,772.53,771.54,766.52,3289.9,2521958.71
2016-12-04,762.83,769.76,766.52,766.96,2659.75,2037566.09
2016-12-05,748.6,767.99,766.96,753.36,4829.26,3648661.03
2016-12-06,752.0,757.15,753.36,755.73,1222.47,923340.9
2016-12-07,762.21,768.9,764.3,766.07,2170.38,1662439.28
2016-12-08,761.71,772.82,766.07,768.35,4743.95,3648295.87
2016-12-09,765.83,772.87,768.35,771.77,3916.95,3016303.89
2016-12-10,770.0,776.99,771.77,775.98,3431.35,2657798.79
2016-12-11,765.0,776.18,775.98,770.9,3060.01,2355251.21
2016-12-12,770.76,782.0,770.9,778.71,4353.46,3385595.47
2016-12-13,772.76,790.3,778.71,779.79,5304.5,4143122.68
2016-12-14,773.2,781.8,779.79,777.72,4488.82,3493421.26
2016-12-15,775.0,780.0,777.72,775.0,5877.17,4575180.55
2016-12-16,774.8,785.0,775.0,785.0,5541.5,4322740.99
2016-12-17,779.5,791.97,785.0,790.07,4379.17,3450804.04
2016-12-18,787.19,791.96,790.07,790.0,3023.1,2388142.87
2016-12-19,789.0,794.99,790.0,789.91,5344.13,4234769.73
2016-12-20,788.58,798.0,789.91,797.99,5825.84,4611344.9
2016-12-21,797.98,832.0,797.99,828.58,8332.09,6794258.56
2016-12-22,826.23,875.75,828.58,858.01,8904.03,7609856.54
2016-12-23,853.6,918.0,858.01,915.5,12611.27,11303139.03
2016-12-24,880.1,918.5,915.5,887.0,6494.37,5864390.24
2016-12-25,851.11,897.09,887.0,896.73,5217.17,4546899.0
2016-12-26,890.0,908.24,896.73,901.98,3337.4,3003307.27
2016-12-27,895.0,943.36,901.98,921.59,6605.24,6094439.4
2016-12-28,921.58,981.92,921.59,981.92,9644.81,9189366.89
2016-12-29,950.5,988.88,981.92,976.75,8959.68,8712140.87
2016-12-30,930.3,978.77,976.75,962.63,8055.58,7702979.43
2016-12-31,949.0,971.53,962.63,970.47,3880.36,3726585.44
2017-01-01,964.37,1000.0,970.47,996.82,4380.47,4316334.81
2017-01-02,986.86,1034.39,996.82,1019.01,7657.44,7747191.18
2017-01-03,1006.71,1036.69,1019.01,1035.19,7970.31,8132385.54
2017-01-04,1018.0,1147.0,1035.19,1133.0,16438.41,17860477.54
2017-01-05,880.0,1175.0,1133.0,995.05,20433.13,21144212.3
2017-01-06,875.01,1033.85,995.05,894.93,14144.34,13093482.53
2017-01-07,815.36,910.0,894.93,903.7,10653.91,9275168.47
2017-01-08,899.16,953.8,903.7,916.6,5389.5,4975845.72
2017-01-09,886.42,923.58,916.6,905.41,5960.04,5361215.98
2017-01-10,899.01,915.1,905.41,907.53,7012.14,6354374.73
2017-01-11,765.0,923.98,907.53,801.5,19216.16,15981885.83
2017-01-12,734.64,840.0,801.5,822.64,13216.41,10452842.94
2017-01-13,782.85,835.01,822.64,830.79,10564.13,8585304.65
2017-01-14,822.34,847.52,830.79,829.62,4693.73,3914671.89
2017-01-15,819.0,832.95,829.62,830.0,2806.12,2318657.22
2017-01-16,826.03,840.0,830.0,831.89,3404.59,2840684.77
2017-01-17,830.02,909.0,831.89,907.58,7258.23,6401902.01
2017-01-18,850.0,916.7,907.58,880.0,6654.7,5878776.11
2017-01-19,879.2,907.0,880.0,901.0,5127.03,4602695.23
2017-01-20,890.0,904.59,901.0,894.05,3073.67,2761266.77
2017-01-21,891.28,930.0,894.05,925.36,4545.67,4173035.76
2017-01-22,902.0,946.25,925.36,924.98,4915.78,4556299.91
2017-01-23,915.31,931.33,924.98,924.24,3908.89,3608644.31
2017-01-24,888.2,924.24,924.24,894.86,6319.11,5729993.63
2017-01-25,880.0,903.98,894.86,896.81,4570.62,4091652.34
2017-01-26,896.0,921.95,896.81,917.93,4673.88,4254267.65
2017-01-27,911.0,924.47,917.93,923.4,3705.4,3408119.32
2017-01-28,921.5,925.5,923.4,924.7,2666.66,2463831.89
2017-01-29,915.0,927.47,924.7,917.31,2498.61,2303176.25
2017-01-30,914.69,923.95,917.31,923.45,3678.36,3385238.81
2017-01-31,922.83,971.24,923.45,970.92,6624.94,6298153.61
2017-02-01,963.84,991.38,970.92,989.71,5983.96,5835316.7
2017-02-02,978.74,1010.0,989.71,1007.66,5623.69,5602317.03
2017-02-03,994.34,1024.5,1007.66,1016.77,6731.61,6815466.36
2017-02-04,1001.8,1044.12,1016.77,1035.84,4823.76,4931183.65
2017-02-05,1003.02,1036.3,1035.84,1019.31,4675.46,4765461.2
2017-02-06,1014.64,1027.7,1019.31,1024.39,4227.33,4321741.37
2017-02-07,1020.82,1058.26,1024.39,1053.97,5566.34,5810502.77
2017-02-08,1016.49,1069.95,1053.97,1059.14,6899.97,7253357.3
2017-02-09,925.0,1079.0,1059.14,985.0,16261.21,16232978.41
2017-02-10,961.0,1008.0,985.0,1003.97,7992.25,7864512.76
2017-02-11,995.49,1023.89,1003.97,1018.43,4377.32,4428942.37
2017-02-12,1008.0,1019.1,1018.43,1010.0,1314.42,1331571.04
2017-02-13,985.68,1021.5,1010.0,1002.56,4669.88,4682457.91
2017-02-14,992.27,1018.97,1002.56,1012.23,5719.72,5765364.55
2017-02-15,1007.66,1016.0,1012.23,1014.53,4421.87,4477611.54
2017-02-16,1013.02,1041.88,1014.53,1038.94,5993.8,6169767.63
2017-02-17,1036.29,1064.6,1038.94,1057.3,6333.71,6667247.58
2017-02-18,1055.6,1073.8,1057.3,1062.15,3934.58,4193929.1
2017-02-19,1051.26,1067.78,1062.15,1059.88,3021.63,3196757.08
2017-02-20,1051.36,1095.0,1059.88,1089.86,4430.97,4736133.26
2017-02-21,1081.95,1132.95,1089.86,1128.29,7483.04,8280875.39
2017-02-22,1104.9,1140.0,1128.29,1128.71,6034.25,6795717.0
2017-02-23,1128.22,1197.0,1128.71,1186.9,7536.2,8722673.05
2017-02-24,1103.32,1221.93,1186.9,1186.91,12632.88,14918263.8
2017-02-25,1110.0,1189.49,1186.91,1158.0,5951.95,6897879.33
2017-02-26,1130.88,1187.33,1158.0,1184.91,4446.08,5171217.77
2017-02-27,1176.0,1198.99,1184.91,1195.81,5745.59,6840404.48
2017-02-28,1179.64,1214.94,1195.81,1195.08,6719.3,8045113.07
2017-03-01,1085.71,1230.0,1195.08,1230.0,8122.55,9871907.47
2017-03-02,1220.0,1298.61,1230.0,1269.17,8889.98,11126835.43
